,paper.id,author,year,site,exp,tid,sid,soil.depth.inc,soil.depth.upper,soil.depth.lower,lat.x,long.x,continent,country,state,location,MAT,MAP,PET,climate,soil.type,per.sand,per.silt,per.clay,year.est,duration,field.history,exp.design,exp.arrangement,reps,plot.width,plot.length,tillage,tillage.details,tillage.depth,tillage.freq,crop.rotation.name,total.cropping.intensity,CC,perennial,crop.diversity,crop1.species,crop2.species,crop3.species,crop4.species,crop5.species,crop6.species,crop7.species,crop8.species,crop1.func.group,crop2.func.group,crop3.func.group,crop4.func.group,crop5.func.group,crop6.func.group,crop7.func.group,crop8.func.group,crop1.harvest,crop2.harvest,crop3.harvest,crop4.harvest,crop5.harvest,crop6.harvest,crop7.harvest,crop8.harvest,crop1.Nfert.rate,crop2.Nfert.rate,crop3.Nfert.rate,crop4.Nfert.rate,crop5.Nfert.rate,crop1.Pfert.rate,crop2.Pfert.rate,crop3.Pfert.rate,crop4.Pfert.rate,crop5.Pfert.rate,crop1.Kfert.rate,crop2.Kfert.rate,crop3.Kfert.rate,crop4.Kfert.rate,crop5.Kfert.rate,avg.Nfert.rate,avg.Pfert.rate,avg.Kfert.rate,fert.details,herbicide1,herbicide1.rate,herbicide2,herbicide2.rate,herbicide3,herbicide3.rate,herbicide.details,livestock.integration,livestock.stocking,grazing.duration,pasture.heights,livestock.details,soil.pH,density.separation,size.separation,SOC.determination.method,soil.BD,total.gC.kg.soil,total.gC.kg.soil.sd,maoc.gC.kg.soil,maoc.gC.kg.soil.sd,poc.gC.kg.soil,poc.gC.kg.soil.sd,total.MgC.ha,total.MgC.ha.sd,maoc.MgC.ha,maoc.MgC.ha.sd,poc.MgC.ha,poc.MgC.ha.sd
1081,333,"U. M. Sainju, A. W. Lenssen, T. Caesar-TonThat, J. D. Jabro, R. T. Lartey, R. G. Evans and B. L. Allen",2012,1,1,3,333.1.1,2,5,10,47.766667,-104.266667,N. America,USA,Montana,Sidney,7.5,357,1464,semiarid,Typic Argiustoll,35,32.5,32.5,2004,4,conventional agriculture,randomized complete block,split-plot,3,12.2,12.2,CT,field cultivator,8,2,continuous wheat,1,no,no,1,wheat,,,,,,,,grass,,,,,,,,G,,,,,,,,101,NA,NA,NA,NA,56,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,used for weed control,no,,NA,NA,,6.1,NA,53,dry combustion,1.36,10.44117647,0.622228039,8.529411765,0.525756934,1.911764706,0.278199733,7.1,0.52496883,5.8,0.420639831,1.3,0.220250445
1082,333,"U. M. Sainju, A. W. Lenssen, T. Caesar-TonThat, J. D. Jabro, R. T. Lartey, R. G. Evans and B. L. Allen",2012,1,1,4,333.1.1,2,5,10,47.766667,-104.266667,N. America,USA,Montana,Sidney,7.5,357,1464,semiarid,Typic Argiustoll,35,32.5,32.5,2004,4,conventional agriculture,randomized complete block,split-plot,3,12.2,12.2,CT,field cultivator,8,2,wheat-barley-corn-pea,1,no,no,4,wheat,barley,corn,pea,,,,,grass,grass,grass,legume,,,,,G,H,G,G,,,,,101,67,78,6,NA,56,56,56,56,NA,48,48,48,48,NA,NA,NA,NA,,,NA,,NA,,NA,used for weed control,no,,NA,NA,,6.1,NA,53,dry combustion,1.36,10.88235294,0.648519364,9.029411765,0.556577168,1.852941176,0.269639741,7.4,0.547150612,6.14,0.445298028,1.26,0.213473508
1083,333,"U. M. Sainju, A. W. Lenssen, T. Caesar-TonThat, J. D. Jabro, R. T. Lartey, R. G. Evans and B. L. Allen",2012,1,1,1,333.1.1,3,10,20,47.766667,-104.266667,N. America,USA,Montana,Sidney,7.5,357,1464,semiarid,Typic Argiustoll,35,32.5,32.5,2004,4,conventional agriculture,randomized complete block,split-plot,3,12.2,12.2,NT,no tillage,0,0,continuous wheat,1,no,no,1,wheat,,,,,,,,grass,,,,,,,,G,,,,,,,,101,NA,NA,NA,NA,56,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,used for weed control,no,,NA,NA,,6.1,NA,53,dry combustion,1.49,9.932885906,0.591937138,8.241610738,0.508016744,1.691275168,0.246114126,14.8,1.094301223,12.28,0.890596057,2.52,0.426947017
1084,333,"U. M. Sainju, A. W. Lenssen, T. Caesar-TonThat, J. D. Jabro, R. T. Lartey, R. G. Evans and B. L. Allen",2012,1,1,2,333.1.1,3,10,20,47.766667,-104.266667,N. America,USA,Montana,Sidney,7.5,357,1464,semiarid,Typic Argiustoll,35,32.5,32.5,2004,4,conventional agriculture,randomized complete block,split-plot,3,12.2,12.2,NT,no tillage,0,0,wheat-barley-corn-pea,1,no,no,4,wheat,barley,corn,pea,,,,,grass,grass,grass,legume,,,,,G,H,G,G,,,,,101,67,78,6,NA,56,56,56,56,NA,48,48,48,48,NA,NA,NA,NA,,,NA,,NA,,NA,used for weed control,no,,NA,NA,,6.1,NA,53,dry combustion,1.49,10.13422819,0.603935864,8.422818792,0.519186493,1.711409396,0.249044056,15.1,1.116483005,12.55,0.910177566,2.55,0.432029719
1085,333,"U. M. Sainju, A. W. Lenssen, T. Caesar-TonThat, J. D. Jabro, R. T. Lartey, R. G. Evans and B. L. Allen",2012,1,1,3,333.1.1,3,10,20,47.766667,-104.266667,N. America,USA,Montana,Sidney,7.5,357,1464,semiarid,Typic Argiustoll,35,32.5,32.5,2004,4,conventional agriculture,randomized complete block,split-plot,3,12.2,12.2,CT,field cultivator,8,2,continuous wheat,1,no,no,1,wheat,,,,,,,,grass,,,,,,,,G,,,,,,,,101,NA,NA,NA,NA,56,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,used for weed control,no,,NA,NA,,6.1,NA,53,dry combustion,1.49,9.395973154,0.559940536,7.865771812,0.484849857,1.530201342,0.222674685,14,1.035149806,11.72,0.849982556,2.28,0.386285396
1086,333,"U. M. Sainju, A. W. Lenssen, T. Caesar-TonThat, J. D. Jabro, R. T. Lartey, R. G. Evans and B. L. Allen",2012,1,1,4,333.1.1,3,10,20,47.766667,-104.266667,N. America,USA,Montana,Sidney,7.5,357,1464,semiarid,Typic Argiustoll,35,32.5,32.5,2004,4,conventional agriculture,randomized complete block,split-plot,3,12.2,12.2,CT,field cultivator,8,2,wheat-barley-corn-pea,1,no,no,4,wheat,barley,corn,pea,,,,,grass,grass,grass,legume,,,,,G,H,G,G,,,,,101,67,78,6,NA,56,56,56,56,NA,48,48,48,48,NA,NA,NA,NA,,,NA,,NA,,NA,used for weed control,no,,NA,NA,,6.1,NA,53,dry combustion,1.49,9.597315436,0.571939262,7.744966443,0.477403357,1.852348993,0.269553566,14.3,1.057331588,11.54,0.836928216,2.76,0.467608637
1087,336,"U. M. Sainju, W. F. Whitehead and B. R. Singh",2003,1,1,1,336.1.1,1,0,20,32.5538,-83.8874,N. America,USA,Georgia,Fort Valley,17.7,1186,1562,subtropical,Rhodic Kandiudult,65,20,15,1996,4,conventional agriculture,randomized complete block,NA,4,NA,NA,CT,"disk harrow, S-tine level",20,1,tomato/rye x3-eggplant/rye,2,yes,no,3,tomato,rye,eggplant,,,,,,vegetable,grass,vegetable,,,,,,G,N,G,,,,,,180,NA,160,NA,NA,56,NA,50,NA,NA,56,NA,60,NA,NA,NA,NA,NA,,trifluralin,NA,,NA,,NA,used for weed control,no,,NA,NA,,6,NA,50,dry combustion,1.49,6.006711409,0.357961985,4.798657718,0.295791508,1.208053691,0.175795804,17.9,1.323512966,14.3,1.037094756,3.6,0.60992431
1088,336,"U. M. Sainju, W. F. Whitehead and B. R. Singh",2003,1,1,2,336.1.1,1,0,20,32.5538,-83.8874,N. America,USA,Georgia,Fort Valley,17.7,1186,1562,subtropical,Rhodic Kandiudult,65,20,15,1996,4,conventional agriculture,randomized complete block,NA,4,NA,NA,CT,"disk harrow, S-tine level",20,1,tomato/hairy vetch x3-eggplant/hairy vetch,2,yes,no,3,tomato,hairy vetch,eggplant,,,,,,vegetable,legume,vegetable,,,,,,G,N,G,,,,,,180,NA,160,NA,NA,56,NA,50,NA,NA,56,NA,60,NA,NA,NA,NA,NA,,trifluralin,NA,,NA,,NA,used for weed control,no,,NA,NA,,6,NA,50,dry combustion,1.49,5.704697987,0.339963897,4.530201342,0.279243732,1.174496644,0.170912587,17,1.256967622,13.5,0.979075469,3.5,0.592981968
1089,336,"U. M. Sainju, W. F. Whitehead and B. R. Singh",2003,1,1,3,336.1.1,1,0,20,32.5538,-83.8874,N. America,USA,Georgia,Fort Valley,17.7,1186,1562,subtropical,Rhodic Kandiudult,65,20,15,1996,4,conventional agriculture,randomized complete block,NA,4,NA,NA,CT,"disk harrow, S-tine level",20,1,tomato/crimson clover x3-eggplant/crimson clover,2,yes,no,3,tomato,crimson clover,eggplant,,,,,,vegetable,legume,vegetable,,,,,,G,N,G,,,,,,180,NA,160,NA,NA,56,NA,50,NA,NA,56,NA,60,NA,NA,NA,NA,NA,,trifluralin,NA,,NA,,NA,used for weed control,no,,NA,NA,,6,NA,50,dry combustion,1.49,5.872483221,0.349962835,4.66442953,0.28751762,1.208053691,0.175795804,17.5,1.293937257,13.9,1.008085113,3.6,0.60992431
1090,336,"U. M. Sainju, W. F. Whitehead and B. R. Singh",2003,1,1,4,336.1.1,1,0,20,32.5538,-83.8874,N. America,USA,Georgia,Fort Valley,17.7,1186,1562,subtropical,Rhodic Kandiudult,65,20,15,1996,4,conventional agriculture,randomized complete block,NA,4,NA,NA,CT,"disk harrow, S-tine level",20,1,tomato x3-eggplant,1,no,no,2,tomato,eggplant,,,,,,,vegetable,vegetable,,,,,,,G,G,,,,,,,180,160,NA,NA,NA,56,50,NA,NA,NA,56,60,NA,NA,NA,NA,NA,NA,,trifluralin,NA,,NA,,NA,used for weed control,no,,NA,NA,,6,NA,50,dry combustion,1.49,5.167785235,0.307967295,4.127516779,0.254422067,1.040268456,0.15137972,15.4,1.138664787,12.3,0.892046539,3.1,0.5252126
1091,337,"M. P. Salazar, C. G. Soracco, R. Villarreal, N. G. Polich, G. L. Bellora, M. J. Turinetto and A. L. A. Lozano",2020,1,1,1,337.1.1,1,0,5,-33.85,-60.666667,S. America,Argentina,Buenos Aires,Pergamino,16.5,971,1533,temperate,Typic Argiudoll,19,59,22,2010,8,conventional agriculture,completely randomized,NA,3,10,30,NT,no tillage,0,0,continuous soybean,1,no,no,1,soybean,,,,,,,,legume,,,,,,,,G,,,,,,,,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,glyphosate,3,,NA,,NA,chemical fallow,no,,NA,NA,,6.2,NA,53,wet oxidation,1.24,27.25806452,0.161290323,11,1,5.6,1.077032961,16.9,0.1,6.82,0.62,3.472,0.667760436
1092,337,"M. P. Salazar, C. G. Soracco, R. Villarreal, N. G. Polich, G. L. Bellora, M. J. Turinetto and A. L. A. Lozano",2020,1,1,1,337.1.1,2,5,10,-33.85,-60.666667,S. America,Argentina,Buenos Aires,Pergamino,16.5,971,1533,temperate,Typic Argiudoll,20,57,23,2010,8,conventional agriculture,completely randomized,NA,3,10,30,NT,no tillage,0,0,continuous soybean,1,no,no,1,soybean,,,,,,,,legume,,,,,,,,G,,,,,,,,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,glyphosate,3,,NA,,NA,chemical fallow,no,,NA,NA,,5.95,NA,53,wet oxidation,1.29,17.05426357,0.620155039,9.5,0.9,1.5,0.806225775,11,0.4,6.1275,0.5805,0.9675,0.520015625
1093,337,"M. P. Salazar, C. G. Soracco, R. Villarreal, N. G. Polich, G. L. Bellora, M. J. Turinetto and A. L. A. Lozano",2020,1,1,1,337.1.1,3,10,20,-33.85,-60.666667,S. America,Argentina,Buenos Aires,Pergamino,16.5,971,1533,temperate,Typic Argiudoll,17,58,25,2010,8,conventional agriculture,completely randomized,NA,3,10,30,NT,no tillage,0,0,continuous soybean,1,no,no,1,soybean,,,,,,,,legume,,,,,,,,G,,,,,,,,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,glyphosate,3,,NA,,NA,chemical fallow,no,,NA,NA,,5.98,NA,53,wet oxidation,1.36,7.279411765,0.367647059,8.8,0.4,1.1,0.412310563,9.9,0.5,11.968,0.544,1.496,0.560742365
1094,337,"M. P. Salazar, C. G. Soracco, R. Villarreal, N. G. Polich, G. L. Bellora, M. J. Turinetto and A. L. A. Lozano",2020,1,1,1,337.1.1,4,20,40,-33.85,-60.666667,S. America,Argentina,Buenos Aires,Pergamino,16.5,971,1533,temperate,Typic Argiudoll,20,56,24,2010,8,conventional agriculture,completely randomized,NA,3,10,30,NT,no tillage,0,0,continuous soybean,1,no,no,1,soybean,,,,,,,,legume,,,,,,,,G,,,,,,,,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,glyphosate,3,,NA,,NA,chemical fallow,no,,NA,NA,,6.37,NA,53,wet oxidation,1.37,2.080291971,0.109489051,9.2,0.6,0.9,0.721110255,5.7,0.3,25.208,1.644,2.466,1.975842099
1095,337,"M. P. Salazar, C. G. Soracco, R. Villarreal, N. G. Polich, G. L. Bellora, M. J. Turinetto and A. L. A. Lozano",2020,1,1,2,337.1.1,1,0,5,-33.85,-60.666667,S. America,Argentina,Buenos Aires,Pergamino,16.5,971,1533,temperate,Typic Argiudoll,19,59,22,2010,8,conventional agriculture,completely randomized,NA,3,10,30,NT,no tillage,0,0,soybean/oat + vetch,3,yes,no,3,soybean,oat,vetch,,,,,,legume,grass,legume,,,,,,G,N,N,,,,,,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,glyphosate,3,,NA,,NA,terminate CC,no,,NA,NA,,6.04,NA,53,wet oxidation,1.2,28.66666667,1,5,1,7.3,0.860232527,17.2,0.6,3,0.6,4.38,0.516139516
1096,337,"M. P. Salazar, C. G. Soracco, R. Villarreal, N. G. Polich, G. L. Bellora, M. J. Turinetto and A. L. A. Lozano",2020,1,1,2,337.1.1,2,5,10,-33.85,-60.666667,S. America,Argentina,Buenos Aires,Pergamino,16.5,971,1533,temperate,Typic Argiudoll,20,57,23,2010,8,conventional agriculture,completely randomized,NA,3,10,30,NT,no tillage,0,0,soybean/oat + vetch,3,yes,no,3,soybean,oat,vetch,,,,,,legume,grass,legume,,,,,,G,N,N,,,,,,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,glyphosate,3,,NA,,NA,terminate CC,no,,NA,NA,,5.98,NA,53,wet oxidation,1.25,16.48,0.64,10,1,1.4,0.412310563,10.3,0.4,6.25,0.625,0.875,0.257694102
1097,337,"M. P. Salazar, C. G. Soracco, R. Villarreal, N. G. Polich, G. L. Bellora, M. J. Turinetto and A. L. A. Lozano",2020,1,1,2,337.1.1,3,10,20,-33.85,-60.666667,S. America,Argentina,Buenos Aires,Pergamino,16.5,971,1533,temperate,Typic Argiudoll,17,58,25,2010,8,conventional agriculture,completely randomized,NA,3,10,30,NT,no tillage,0,0,soybean/oat + vetch,3,yes,no,3,soybean,oat,vetch,,,,,,legume,grass,legume,,,,,,G,N,N,,,,,,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,glyphosate,3,,NA,,NA,terminate CC,no,,NA,NA,,6.07,NA,53,wet oxidation,1.37,7.153284672,0.072992701,8.9,0.5,1.2,0.141421356,9.8,0.1,12.193,0.685,1.644,0.193747258
1098,337,"M. P. Salazar, C. G. Soracco, R. Villarreal, N. G. Polich, G. L. Bellora, M. J. Turinetto and A. L. A. Lozano",2020,1,1,2,337.1.1,4,20,40,-33.85,-60.666667,S. America,Argentina,Buenos Aires,Pergamino,16.5,971,1533,temperate,Typic Argiudoll,20,56,24,2010,8,conventional agriculture,completely randomized,NA,3,10,30,NT,no tillage,0,0,soybean/oat + vetch,3,yes,no,3,soybean,oat,vetch,,,,,,legume,grass,legume,,,,,,G,N,N,,,,,,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,glyphosate,3,,NA,,NA,terminate CC,no,,NA,NA,,6.56,NA,53,wet oxidation,1.33,2.030075188,0.112781955,8.6,0.1,0.8,0.412310563,5.4,0.3,22.876,0.266,2.128,1.096746096
1099,339,"L. Salvo, J. Hernandez and O. Ernst",2010,1,1,1,339.1.1,1,0,18,-32.35,-58.033333,S. America,Uruguay,,Paysandu,17,1183,1618,subtropical,Typic Argiudoll,27.3,43.7,28.9,1993,10,pasture,randomized complete block,NA,3,10,50,CT,"chisel plow, disc harrow",20,2,barley/sorghum-wheat/sunflower-wheat/sorghum-fallow/corn-oat/soybean-fallow/corn-wheat/fallow-wheat/soybean-fallow/sunflower-wheat/soybean,1.6,no,no,7,barley,sorghum,wheat,sunflower,corn,oat,soybean,,grass,grass,grass,forb,grass,grass,legume,,G,G,G,G,G,G,G,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,used but not detailed,,NA,,NA,,NA,used but not detailed,no,,NA,NA,,5.7,NA,50,dry combustion,NA,NA,NA,4.6,0.4,NA,NA,44.7,3.305085452,41.7,3.626086957,3.01,0.509964492
1100,339,"L. Salvo, J. Hernandez and O. Ernst",2010,1,1,2,339.1.1,1,0,18,-32.35,-58.033333,S. America,Uruguay,,Paysandu,17,1183,1618,subtropical,Typic Argiudoll,27.3,43.7,28.9,1993,10,pasture,randomized complete block,NA,3,10,50,CT,"chisel plow, disc harrow",20,2,barley/sorghum-wheat/sunflower-wheat + PP/PP-PP/PP-PP/PP-fallow/corn-wheat/fallow-wheat/soybean-fallow/sunflower-wheat + PP/PP,1.9,yes,yes,9,barley,sorghum,wheat,sunflower,pasture,corn,soybean,,grass,grass,grass,forb,grass,grass,legume,,G,G,G,G,N,G,G,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,used but not detailed,,NA,,NA,,NA,used but not detailed,yes,,NA,NA,,5.7,NA,50,dry combustion,NA,NA,NA,NA,NA,NA,NA,44.9,3.319873306,41.78,3.030057267,3.15,0.533683771
1101,339,"L. Salvo, J. Hernandez and O. Ernst",2010,1,1,3,339.1.1,1,0,18,-32.35,-58.033333,S. America,Uruguay,,Paysandu,17,1183,1618,subtropical,Typic Argiudoll,27.3,43.7,28.9,1993,10,pasture,randomized complete block,NA,3,10,50,NT,no tillage,0,0,barley/sorghum-wheat/sunflower-wheat/sorghum-fallow/corn-oat/soybean-fallow/corn-wheat/fallow-wheat/soybean-fallow/sunflower-wheat/soybean,1.6,no,no,7,barley,sorghum,wheat,sunflower,corn,oat,soybean,,grass,grass,grass,forb,grass,grass,legume,,G,G,G,G,G,G,G,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,used but not detailed,,NA,,NA,,NA,used but not detailed,no,,NA,NA,,5.7,NA,50,dry combustion,NA,NA,NA,NA,NA,NA,NA,45.3,3.349449015,40.75,2.955357435,4.59,0.777653495
1102,339,"L. Salvo, J. Hernandez and O. Ernst",2010,1,1,4,339.1.1,1,0,18,-32.35,-58.033333,S. America,Uruguay,,Paysandu,17,1183,1618,subtropical,Typic Argiudoll,27.3,43.7,28.9,1993,10,pasture,randomized complete block,NA,3,10,50,NT,no tillage,0,0,barley/sorghum-wheat/sunflower-wheat + PP/PP-PP/PP-PP/PP-fallow/corn-wheat/fallow-wheat/soybean-fallow/sunflower-wheat + PP/PP,1.9,yes,yes,9,barley,sorghum,wheat,sunflower,pasture,corn,soybean,,grass,grass,grass,forb,grass,grass,legume,,G,G,G,G,N,G,G,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,used but not detailed,,NA,,NA,,NA,used but not detailed,yes,,NA,NA,,5.7,NA,50,dry combustion,NA,NA,NA,NA,NA,NA,NA,45.2,3.342055088,41.75,3.027881544,3.65,0.618395481
1103,341,"M. E. Samson, M. H. Chantigny, A. Vanasse, S. Menasseri-Aubry, I. Royer and D. A. Angers",2020,1,1,1,341.1.1,1,0,10,46.733333,-71.516667,N. America,Canada,Quebec,Quebec City,4.7,1099,840,continental,Dystric Eutrudept,16.3,40.5,43.2,2008,7,experimental site,randomized complete block,split-split-plot,3,NA,NA,CT,"inversion tillage, shallow harrow",20,2,corn-soybean-wheat,1,no,no,3,corn,soybean,wheat,,,,,,grass,legume,grass,,,,,,G,G,G,,,,,,120,0,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,P and K not detailed,,NA,,NA,,NA,,no,,NA,NA,,NA,NA,53,dry combustion,NA,34,2.026184825,21.2,1.306777925,5.3,0.771255259,NA,NA,NA,NA,NA,NA
1104,341,"M. E. Samson, M. H. Chantigny, A. Vanasse, S. Menasseri-Aubry, I. Royer and D. A. Angers",2020,1,1,2,341.1.1,1,0,10,46.733333,-71.516667,N. America,Canada,Quebec,Quebec City,4.7,1099,840,continental,Dystric Eutrudept,16.3,40.5,43.2,2008,7,experimental site,randomized complete block,split-split-plot,3,NA,NA,RT,shallow harrow,5,1,corn-soybean-wheat,1,no,no,3,corn,soybean,wheat,,,,,,grass,legume,grass,,,,,,G,G,G,,,,,,120,0,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,P and K not detailed,,NA,,NA,,NA,,no,,NA,NA,,NA,NA,53,dry combustion,NA,39,2.324153182,24.3,1.497863376,8.5,1.236918811,NA,NA,NA,NA,NA,NA
1105,341,"M. E. Samson, M. H. Chantigny, A. Vanasse, S. Menasseri-Aubry, I. Royer and D. A. Angers",2020,2,1,1,341.2.1,1,0,10,46.733333,-71.516667,N. America,Canada,Quebec,Quebec City,4.7,1099,840,continental,Typic Dystrudept,68,15,17,2008,7,experimental site,randomized complete block,split-split-plot,3,NA,NA,CT,"inversion tillage, shallow harrow",20,2,corn-soybean-wheat,1,no,no,3,corn,soybean,wheat,,,,,,grass,legume,grass,,,,,,G,G,G,,,,,,120,0,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,P and K not detailed,,NA,,NA,,NA,,no,,NA,NA,,NA,NA,53,dry combustion,NA,18,1.072686084,14.6,0.899950835,2.2,0.320143692,NA,NA,NA,NA,NA,NA
1106,341,"M. E. Samson, M. H. Chantigny, A. Vanasse, S. Menasseri-Aubry, I. Royer and D. A. Angers",2020,2,1,2,341.2.1,1,0,10,46.733333,-71.516667,N. America,Canada,Quebec,Quebec City,4.7,1099,840,continental,Typic Dystrudept,68,15,17,2008,7,experimental site,randomized complete block,split-split-plot,3,NA,NA,RT,shallow harrow,5,1,corn-soybean-wheat,1,no,no,3,corn,soybean,wheat,,,,,,grass,legume,grass,,,,,,G,G,G,,,,,,120,0,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,P and K not detailed,,NA,,NA,,NA,,no,,NA,NA,,NA,NA,53,dry combustion,NA,21,1.251467098,17,1.047887958,3.4,0.494767524,NA,NA,NA,NA,NA,NA
1107,346,"J. H. Sato, C. C. de Figueiredo, R. L. Marchao, A. D. de Oliveira, L. Vilela, F. M. Delvico, B. J. R. Alves and A. M. de Carvalho",2019,1,1,1,346.1.1,1,0,20,-15.65,-47.733333,S. America,Brazil,Federal District,Planaltina,21.1,1400,1531,subtropical,Oxisol,30.9,8,61.1,1991,24,NA,randomized complete block,NA,4,40,50,NT,no tillage,0,0,soybean-corn-sorghum-Andropogon gayanus-palisade grass,1.291666667,yes,yes,5,soybean,corn,sorghum,Andropogon gayanus,palisade grass,,,,legume,grass,grass,grass,grass,,,,G,G,G,N,N,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,84.5,72.675,,,NA,,NA,,NA,,no,,NA,NA,,5.26,NA,53,dry combustion,NA,24.54,0.48,9.38,1.31,14.78,0.71,NA,NA,NA,NA,NA,NA
1108,346,"J. H. Sato, C. C. de Figueiredo, R. L. Marchao, A. D. de Oliveira, L. Vilela, F. M. Delvico, B. J. R. Alves and A. M. de Carvalho",2019,1,1,2,346.1.1,1,0,20,-15.65,-47.733333,S. America,Brazil,Federal District,Planaltina,21.1,1400,1531,subtropical,Oxisol,30.9,8,61.1,1991,24,NA,randomized complete block,NA,4,40,50,CT,"mouldboard plow, disc",20,1,soybean-corn-sorghum-Andropogon gayanus-palisade grass,1.291666667,yes,yes,5,soybean,corn,sorghum,Andropogon gayanus,palisade grass,,,,legume,grass,grass,grass,grass,,,,G,G,G,N,N,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,84.5,72.675,,,NA,,NA,,NA,,no,,NA,NA,,5.12,NA,53,dry combustion,NA,19.81,0.48,10.4,1.31,10.88,0.71,NA,NA,NA,NA,NA,NA
1109,346,"J. H. Sato, C. C. de Figueiredo, R. L. Marchao, A. D. de Oliveira, L. Vilela, F. M. Delvico, B. J. R. Alves and A. M. de Carvalho",2019,1,1,3,346.1.1,1,0,20,-15.65,-47.733333,S. America,Brazil,Federal District,Planaltina,21.1,1400,1531,subtropical,Oxisol,30.9,8,61.1,1991,24,NA,randomized complete block,NA,4,40,50,NT,no tillage,0,0,soybean-corn-sorghum-Andropogon gayanus-palisade grass-guinea grass,1.625,yes,yes,6,soybean,corn,sorghum,Andropogon gayanus,palisade grass,guinea grass,,,legume,grass,grass,grass,grass,grass,,,G,G,G,N,N,N,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.16,48.58,38.625,,,NA,,NA,,NA,,yes,,NA,NA,,5.2,NA,53,dry combustion,NA,25.31,0.48,9.46,1.31,16.43,0.71,NA,NA,NA,NA,NA,NA
1110,350,C. H. Sequeira and M. M. Alley,2011,1,1,1,350.1.1,1,0,15,37.5274,-79.6798,N. America,USA,Virginia,Buchanan,14.5,1308,1311,temperate,Aquic Fragiudult,32.6,58.9,8.5,2006,3,conventional agriculture,randomized complete block,split-split-plot,3,18.2,18.3,NT.RT,average across NT and RT; disk harrow and field cultivator,10,1,corn/rye,2,yes,no,2,corn,rye,,,,,,,grass,grass,,,,,,,H,N,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,,no,,NA,NA,,NA,NA,53,dry combustion,NA,13.2,0.786636461,10.162,0.626390437,3.038,0.442089335,NA,NA,NA,NA,NA,NA
1111,350,C. H. Sequeira and M. M. Alley,2011,1,1,2,350.1.1,1,0,15,37.5274,-79.6798,N. America,USA,Virginia,Buchanan,14.5,1308,1311,temperate,Aquic Fragiudult,32.6,58.9,8.5,2006,3,conventional agriculture,randomized complete block,split-split-plot,3,18.2,18.3,NT.RT,average across NT and RT; disk harrow and field cultivator,10,1,continuous corn,1,no,no,1,corn,,,,,,,,grass,,,,,,,,H,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,,no,,NA,NA,,NA,NA,53,dry combustion,NA,12.9,0.76875836,10.0045,0.616682064,2.8955,0.421352755,NA,NA,NA,NA,NA,NA
